,album,release_date,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
68,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,15,7sqYxdcmjW5G4anYLUhvVb,"Years - Korean Version, Live",spotify:track:7sqYxdcmjW5G4anYLUhvVb,0.0333,0.411,0.877,0.0,0.333,-3.635,0.0652,127.688,0.247,28,exo
69,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,16,7hYRkkRk28YtPJeIxIEjt9,Lucky - Live,spotify:track:7hYRkkRk28YtPJeIxIEjt9,0.134,0.576,0.949,0.0,0.836,-3.935,0.114,127.982,0.528,31,exo
70,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,17,6uvBCmq6YETbcmwawBqrlC,Run - Live,spotify:track:6uvBCmq6YETbcmwawBqrlC,0.307,0.593,0.944,0.0,0.732,-4.154,0.122,129.974,0.342,31,exo
71,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,18,0QHC1nFAiOcbRqJsByOusR,Universe - Live,spotify:track:0QHC1nFAiOcbRqJsByOusR,0.368,0.403,0.435,0.0,0.136,-6.065,0.0352,139.409,0.108,32,exo
87,LOVE SHOT– The 5th Album Repackage,2018-12-13,1,0yB4jrSwN0bFtFRDR5vyMj,Love Shot,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,0.0702,0.689,0.678,0.0,0.0889,-4.287,0.119,145.883,0.335,71,exo
89,LOVE SHOT– The 5th Album Repackage,2018-12-13,3,4vh7bEuYAU9TtBRXwcLtn9,Trauma,spotify:track:4vh7bEuYAU9TtBRXwcLtn9,0.12,0.801,0.756,0.0,0.0836,-4.696,0.0448,110.988,0.622,49,exo
90,LOVE SHOT– The 5th Album Repackage,2018-12-13,4,1gyhtYG9OWOZvhZzDVF6lq,Wait,spotify:track:1gyhtYG9OWOZvhZzDVF6lq,0.829,0.477,0.237,0.0,0.107,-10.256,0.0438,74.207,0.362,52,exo
91,LOVE SHOT– The 5th Album Repackage,2018-12-13,5,2WoZh6Z32L6lEEDu7wxmfT,Sign,spotify:track:2WoZh6Z32L6lEEDu7wxmfT,0.0135,0.637,0.669,0.0,0.406,-5.289,0.0732,168.117,0.501,47,exo
92,LOVE SHOT– The 5th Album Repackage,2018-12-13,6,6n6G0ORHLwMiQYzgT0QxWV,Ooh La La La,spotify:track:6n6G0ORHLwMiQYzgT0QxWV,0.238,0.65,0.648,0.0,0.111,-6.016,0.0833,165.15,0.61,53,exo
93,LOVE SHOT– The 5th Album Repackage,2018-12-13,7,24r3v5xQdmC4qXH6twiWla,Gravity,spotify:track:24r3v5xQdmC4qXH6twiWla,0.0711,0.693,0.864,0.0,0.0961,-3.365,0.0807,117.961,0.695,49,exo
95,LOVE SHOT– The 5th Album Repackage,2018-12-13,9,6EjU5hbaHHtzuZUGkH0cJQ,24/7,spotify:track:6EjU5hbaHHtzuZUGkH0cJQ,0.1,0.762,0.594,0.0,0.123,-5.465,0.0481,98.025,0.337,51,exo
99,LOVE SHOT– The 5th Album Repackage,2018-12-13,13,2Ewt35352UKONyzomJlqXu,Oasis,spotify:track:2Ewt35352UKONyzomJlqXu,0.0886,0.629,0.761,0.0,0.0814,-4.69,0.0557,144.986,0.605,49,exo
100,LOVE SHOT– The 5th Album Repackage,2018-12-13,14,7K45R30uQUtN22SgOjVLK2,Love Shot - Chinese Version,spotify:track:7K45R30uQUtN22SgOjVLK2,0.0797,0.7,0.666,0.0,0.0977,-4.25,0.138,145.906,0.394,36,exo
102,DON’T MESS UP MY TEMPO – The 5th Album,2018-11-02,1,4EjUFjzi4ErWjklOA3Aslu,Tempo,spotify:track:4EjUFjzi4ErWjklOA3Aslu,0.237,0.686,0.842,0.0,0.0683,-4.423,0.1,115.944,0.519,64,exo
106,DON’T MESS UP MY TEMPO – The 5th Album,2018-11-02,5,4UNkRwQUd2KTpiWPjyTqSc,With You,spotify:track:4UNkRwQUd2KTpiWPjyTqSc,0.223,0.623,0.74,0.0,0.431,-7.051,0.0403,134.9,0.383,40,exo
108,DON’T MESS UP MY TEMPO – The 5th Album,2018-11-02,7,22jgvbdXMcVdvu5Lc4V4yL,Bad Dream,spotify:track:22jgvbdXMcVdvu5Lc4V4yL,0.206,0.628,0.734,0.0,0.145,-5.342,0.0994,129.956,0.535,42,exo
109,DON’T MESS UP MY TEMPO – The 5th Album,2018-11-02,8,2xy1vphGnqDD6v48WTIL3h,Damage,spotify:track:2xy1vphGnqDD6v48WTIL3h,0.192,0.695,0.783,0.0,0.0339,-4.068,0.151,79.972,0.551,43,exo
110,DON’T MESS UP MY TEMPO – The 5th Album,2018-11-02,9,1nhMnpxfNIIkViyCDNQvNH,Smile On My Face,spotify:track:1nhMnpxfNIIkViyCDNQvNH,0.4,0.703,0.596,0.0,0.0907,-6.603,0.0412,135.057,0.549,45,exo
